차트라벨,평형그룹,전용평수,계약일자,거래금액(만원),아파트,전용면적(평),전용면적(㎡),층,건축년도,법정동,지번,도로명,지역코드,조회지역코드,조회계약년월,계약년,계약월,계약일
래미안방배아트힐(1008-2)(43평형),43평형,34.5,20260307,239500.0,래미안방배아트힐(1008-2),34.5,114.09,20,2004,방배동,1008-2,남부순환로,11650,11650,202603,2026,03,07
서초4현대(24평형),24평형,15.8,20260315,160000.0,서초4현대,15.8,52.36,8,2000,서초동,1684,고무래로,11650,11650,202603,2026,03,15
신반포자이(24평형),24평형,18.1,20260312,398000.0,신반포자이,18.1,59.93,14,2018,잠원동,160,잠원로,11650,11650,202603,2026,03,12
금정노블(39평형),39평형,30.1,20260314,152300.0,금정노블,30.1,99.66,3,2002,반포동,81-8,서래로2길,11650,11650,202603,2026,03,14
힐스테이트서초젠트리스(39평형),39평형,30.8,20260305,230000.0,힐스테이트서초젠트리스,30.8,101.9,6,2014,신원동,557,헌릉로8길,11650,11650,202603,2026,03,05
한라비발디스튜디오193(24평형),24평형,6.0,20260304,24800.0,한라비발디스튜디오193,6.0,19.99,11,2013,서초동,1363-25,강남대로39길,11650,11650,202603,2026,03,04
한신트리플(24평형),24평형,11.9,20260310,43500.0,한신트리플,11.9,39.31,10,2004,방배동,816-1,방배로33길,11650,11650,202603,2026,03,10
서초래미안(43평형),43평형,33.7,20260306,342000.0,서초래미안,33.7,111.32,25,2003,서초동,1682,서초대로65길,11650,11650,202603,2026,03,06
방배임광3차(24평형),24평형,15.7,20260311,150000.0,방배임광3차,15.7,51.84,2,1988,방배동,1010-1,방배로2길,11650,11650,202603,2026,03,11
서초현대(24평형),24평형,16.5,20260311,174750.0,서초현대,16.5,54.45,14,1999,서초동,1648-2,사임당로19길,11650,11650,202603,2026,03,11
리시본하우스(24평형),24평형,18.0,20260317,92500.0,리시본하우스,18.0,59.455,3,2020,양재동,15-11,남부순환로356길,11650,11650,202603,2026,03,17
서초자이(49평형),49평형,40.4,20260309,265000.0,서초자이,40.4,133.47,3,2006,서초동,1444-7,효령로68길,11650,11650,202603,2026,03,09
아남(32평형),32평형,21.5,20260307,207000.0,아남,21.5,71.1,13,1989,서초동,1641-13,사임당로23길,11650,11650,202603,2026,03,07
래미안퍼스티지(34평형),34평형,25.7,20260307,550000.0,래미안퍼스티지,25.7,84.93,21,2009,반포동,18-1,반포대로,11650,11650,202603,2026,03,07
서초대우아이빌(24평형),24평형,19.7,20260308,77800.0,서초대우아이빌,19.7,65.088,5,2003,서초동,1675-11,서초대로58길,11650,11650,202603,2026,03,08
브라운스톤잠원(34평형),34평형,25.7,20260309,316000.0,브라운스톤잠원,25.7,84.94,5,2003,잠원동,67-2,잠원로,11650,11650,202603,2026,03,09
대림서초리시온(24평형),24평형,15.1,20260305,52000.0,대림서초리시온,15.1,49.92,6,2003,서초동,1671-5,서초중앙로22길,11650,11650,202603,2026,03,05
대우아이빌(24평형),24평형,10.7,20260306,69000.0,대우아이빌,10.7,35.38,6,2001,잠원동,42-13,신반포로45길,11650,11650,202603,2026,03,06
서초동롯데캐슬리버티(43평형),43평형,35.3,20260305,182000.0,서초동롯데캐슬리버티,35.3,116.72,7,2005,서초동,1620-20,사임당로10길,11650,11650,202603,2026,03,05
서초훼미리하우스(24평형),24평형,18.0,20260306,120000.0,서초훼미리하우스,18.0,59.49,8,2017,방배동,917-4,효령로,11650,11650,202603,2026,03,06
대림서초리시온(24평형),24평형,15.1,20260304,56200.0,대림서초리시온,15.1,49.92,5,2003,서초동,1671-5,서초중앙로22길,11650,11650,202603,2026,03,04
킴스빌리지(24평형),24평형,7.2,20260304,118000.0,킴스빌리지,7.2,23.7,4,1996,잠원동,71-12,잠원로3길,11650,11650,202603,2026,03,04
신반포4(59평형),59평형,46.9,20260307,648000.0,신반포4,46.9,155.0,3,1979,잠원동,70,잠원로,11650,11650,202603,2026,03,07
더샵서초(24평형),24평형,10.0,20260302,64000.0,더샵서초,10.0,33.06,31,2006,서초동,1445-14,서초중앙로2길,11650,11650,202603,2026,03,02
반포미도2차아파트(32평형),32평형,21.6,20260305,321000.0,반포미도2차아파트,21.6,71.49,9,1989,반포동,60-5,사평대로,11650,11650,202603,2026,03,05
대림e-편한세상1(59평형),59평형,49.7,20260303,270000.0,대림e-편한세상1,49.7,164.25,9,2003,방배동,884-21,서초대로34길,11650,11650,202603,2026,03,03
덕동반포빌라트(43평형),43평형,34.3,20260307,180000.0,덕동반포빌라트,34.3,113.31,5,2005,반포동,79-1,동광로49길,11650,11650,202603,2026,03,07
래미안서초에스티지S(34평형),34평형,25.7,20260302,361500.0,래미안서초에스티지S,25.7,84.8,8,2018,서초동,1754,서운로,11650,11650,202603,2026,03,02
월드메르디앙(34평형),34평형,25.6,20260302,214000.0,월드메르디앙,25.6,84.78,12,2002,잠원동,33-11,신반포로45길,11650,11650,202603,2026,03,02
대림서초리시온(24평형),24평형,10.1,20260314,40000.0,대림서초리시온,10.1,33.54,11,2003,서초동,1671-5,서초중앙로22길,11650,11650,202603,2026,03,14
신동아(24평형),24평형,18.1,20260110,60000.0,신동아,18.1,59.88,1,2001,마천동,20,성내천로21길,11710,11710,202601,2026,01,10
동광팰리스(24평형),24평형,7.6,20260123,39000.0,동광팰리스,7.6,25.27,14,2018,방이동,50-10,오금로11길,11710,11710,202601,2026,01,23
건영1(34평형),34평형,25.5,20260128,167000.0,건영1,25.5,84.39,3,1996,문정동,72-3,새말로8길,11710,11710,202601,2026,01,28
한성나이스빌(32평형),32평형,22.6,20260110,63000.0,한성나이스빌,22.6,74.83,2,2002,방이동,212-3,마천로,11710,11710,202601,2026,01,10
파크하비오(34평형),34평형,25.7,20260106,185000.0,파크하비오,25.7,84.9342,4,2016,문정동,618,송파대로,11710,11710,202601,2026,01,06
파크하비오(34평형),34평형,25.7,20260125,188000.0,파크하비오,25.7,84.9725,14,2016,문정동,618,송파대로,11710,11710,202601,2026,01,25
래미안파크팰리스(34평형),34평형,25.7,20260123,234500.0,래미안파크팰리스,25.7,84.885,15,2007,가락동,165,동남로,11710,11710,202601,2026,01,23
신동아(24평형),24평형,18.1,20260129,65000.0,신동아,18.1,59.88,5,2001,마천동,20,성내천로21길,11710,11710,202601,2026,01,29
아시아선수촌아파트(39평형),39평형,30.1,20260120,415000.0,아시아선수촌아파트,30.1,99.385,15,1986,잠실동,86,올림픽로4길,11710,11710,202601,2026,01,20
우성4차(39평형),39평형,29.0,20260131,277000.0,우성4차,29.0,95.84,12,1983,잠실동,320,백제고분로18길,11710,11710,202601,2026,01,31
성원상떼빌(43평형),43평형,35.4,20260131,115000.0,성원상떼빌,35.4,117.16,4,2006,가락동,80,송파대로28길,11710,11710,202601,2026,01,31
현대리버빌1지구(24평형),24평형,13.1,20260124,79500.0,현대리버빌1지구,13.1,43.2,5,1999,풍납동,260,토성로,11710,11710,202601,2026,01,24
성영(34평형),34평형,24.2,20260130,70700.0,성영,24.2,80.13,7,2000,마천동,22,마천로35길,11710,11710,202601,2026,01,30
주공아파트 5단지(32평형),32평형,23.1,20260126,419700.0,주공아파트 5단지,23.1,76.5,11,1978,잠실동,27,송파대로,11710,11710,202601,2026,01,26
성원상떼빌(43평형),43평형,36.0,20260130,145000.0,성원상떼빌,36.0,118.85,10,2006,가락동,80,송파대로28길,11710,11710,202601,2026,01,30
신성노바빌아파트(34평형),34평형,25.7,20260124,145000.0,신성노바빌아파트,25.7,84.96,17,2000,풍납동,510,한가람로,11710,11710,202601,2026,01,24
송파더센트레(24평형),24평형,18.1,20260130,166500.0,송파더센트레,18.1,59.85,14,2013,장지동,879,위례광장로,11710,11710,202601,2026,01,30
이트리움송파(281-4)(32평형),32평형,21.8,20260127,77425.0,이트리움송파(281-4),21.8,72.2,6,2024,풍납동,281-4,풍성로14길,11710,11710,202601,2026,01,27
문정시영(24평형),24평형,14.0,20260124,110000.0,문정시영,14.0,46.26,5,1989,문정동,145,송이로31길,11710,11710,202601,2026,01,24
위례아이파크(34평형),34평형,26.6,20260131,210000.0,위례아이파크,26.6,87.8869,17,2015,장지동,894,위례광장로,11710,11710,202601,2026,01,31
파크리오(24평형),24평형,18.1,20260131,277000.0,파크리오,18.1,59.86,5,2008,신천동,17,올림픽로,11710,11710,202601,2026,01,31
래미안파크팰리스(34평형),34평형,25.7,20260123,234500.0,래미안파크팰리스,25.7,84.885,15,2007,가락동,165,동남로,11710,11710,202601,2026,01,23
신동아(34평형),34평형,25.6,20260116,87000.0,신동아,25.6,84.71,8,2001,마천동,20,성내천로21길,11710,11710,202601,2026,01,16
주공아파트 5단지(32평형),32평형,23.1,20260124,409700.0,주공아파트 5단지,23.1,76.5,2,1978,잠실동,27,송파대로,11710,11710,202601,2026,01,24
문정시영(24평형),24평형,12.0,20260131,100000.0,문정시영,12.0,39.69,14,1989,문정동,145,송이로31길,11710,11710,202601,2026,01,31
이트리움송파(281-4)(32평형),32평형,21.7,20260122,76570.0,이트리움송파(281-4),21.7,71.69,6,2024,풍납동,281-4,풍성로14길,11710,11710,202601,2026,01,22
송파레이크파크호반써밋Ⅰ(43평형),43평형,32.9,20260128,195700.0,송파레이크파크호반써밋Ⅰ,32.9,108.8119,6,2022,거여동,597,위례송파로,11710,11710,202601,2026,01,28
현대(34평형),34평형,25.7,20260124,155000.0,현대,25.7,84.96,15,1997,송파동,163-14,오금로32길,11710,11710,202601,2026,01,24
현대2차(34평형),34평형,25.1,20260120,110000.0,현대2차,25.1,82.96,5,1992,거여동,44,오금로61길,11710,11710,202601,2026,01,20
신동아(24평형),24평형,18.1,20260131,63500.0,신동아,18.1,59.88,5,2001,마천동,20,성내천로21길,11710,11710,202601,2026,01,31
파크리오(34평형),34평형,25.6,20260131,310000.0,파크리오,25.6,84.79,10,2008,신천동,17,올림픽로,11710,11710,202601,2026,01,31
우성아파트(34평형),34평형,24.3,20260124,301500.0,우성아파트,24.3,80.35,5,1981,잠실동,101-1,올림픽로4길,11710,11710,202601,2026,01,24
한강극동(43평형),43평형,34.7,20260131,173000.0,한강극동,34.7,114.76,2,1995,풍납동,508,토성로,11710,11710,202601,2026,01,31
위례24단지(꿈에그린)(24평형),24평형,15.7,20260128,150000.0,위례24단지(꿈에그린),15.7,51.77,4,2013,장지동,901,위례광장로,11710,11710,202601,2026,01,28
거여4단지(24평형),24평형,18.1,20260131,130000.0,거여4단지,18.1,59.73,3,1997,거여동,293,양산로4길,11710,11710,202601,2026,01,31
건영1(34평형),34평형,25.5,20260128,182000.0,건영1,25.5,84.39,8,1996,문정동,72-3,새말로8길,11710,11710,202601,2026,01,28
동아한가람1(34평형),34평형,25.5,20260112,154000.0,동아한가람1,25.5,84.38,15,1995,풍납동,506,한가람로,11710,11710,202601,2026,01,12
건영1(34평형),34평형,25.5,20260131,184000.0,건영1,25.5,84.39,11,1996,문정동,72-3,새말로8길,11710,11710,202601,2026,01,31
신아(49평형),49평형,39.3,20260123,85500.0,신아,39.3,130.05,8,1999,풍납동,271-3,토성로,11710,11710,202601,2026,01,23
방이금호어울림(34평형),34평형,25.5,20260129,119000.0,방이금호어울림,25.5,84.3,3,2001,방이동,157,위례성대로8길,11710,11710,202601,2026,01,29
가락(1차)쌍용아파트(24평형),24평형,18.1,20260123,193500.0,가락(1차)쌍용아파트,18.1,59.92,23,1997,가락동,140,동남로,11710,11710,202601,2026,01,23
신동아(24평형),24평형,18.1,20260116,64000.0,신동아,18.1,59.88,8,2001,마천동,20,성내천로21길,11710,11710,202601,2026,01,16
파크리오(34평형),34평형,25.6,20260124,295000.0,파크리오,25.6,84.79,16,2008,신천동,17,올림픽로,11710,11710,202601,2026,01,24
파크리오(59평형),59평형,43.8,20260114,363000.0,파크리오,43.8,144.77,32,2008,신천동,17,올림픽로,11710,11710,202601,2026,01,14
씨티극동1(84평형),84평형,53.8,20260114,193000.0,씨티극동1,53.8,178.0,21,1998,풍납동,509,한가람로,11710,11710,202601,2026,01,14
올림픽선수기자촌1단지(34평형),34평형,25.1,20260130,295000.0,올림픽선수기자촌1단지,25.1,83.06,3,1988,방이동,89,양재대로,11710,11710,202601,2026,01,30
송파파밀리에더퍼스트(24평형),24평형,18.1,20260125,135000.0,송파파밀리에더퍼스트,18.1,59.8077,4,2023,송파동,245,송이로4길,11710,11710,202601,2026,01,25
가락(1차)쌍용아파트(24평형),24평형,18.1,20260126,181500.0,가락(1차)쌍용아파트,18.1,59.92,2,1997,가락동,140,동남로,11710,11710,202601,2026,01,26
호수임광(24평형),24평형,17.5,20260117,107000.0,호수임광,17.5,57.72,10,1995,송파동,33,송파대로48길,11710,11710,202601,2026,01,17
주공아파트 5단지(32평형),32평형,23.1,20260121,402700.0,주공아파트 5단지,23.1,76.5,1,1978,잠실동,27,송파대로,11710,11710,202601,2026,01,21
대림(49평형),49평형,38.1,20260126,246000.0,대림,38.1,125.79,15,1988,오금동,2,위례성대로,11710,11710,202601,2026,01,26
주공아파트 5단지(32평형),32평형,23.1,20260124,422700.0,주공아파트 5단지,23.1,76.5,10,1978,잠실동,27,송파대로,11710,11710,202601,2026,01,24
파크하비오(34평형),34평형,25.7,20260125,188000.0,파크하비오,25.7,84.9725,14,2016,문정동,618,송파대로,11710,11710,202601,2026,01,25
현대리버빌1지구(24평형),24평형,13.1,20260122,84000.0,현대리버빌1지구,13.1,43.2,3,1999,풍납동,260,토성로,11710,11710,202601,2026,01,22
갤러리아팰리스(59평형),59평형,49.6,20260120,376000.0,갤러리아팰리스,49.6,163.935,41,2005,잠실동,40,올림픽로,11710,11710,202601,2026,01,20
리센츠(49평형),49평형,37.6,20260126,470000.0,리센츠,37.6,124.22,18,2008,잠실동,22,올림픽로,11710,11710,202601,2026,01,26
거여1단지(24평형),24평형,15.1,20260131,110000.0,거여1단지,15.1,49.8,4,1997,거여동,290,양산로8길,11710,11710,202601,2026,01,31
파크리오(34평형),34평형,25.6,20260124,302000.0,파크리오,25.6,84.79,23,2008,신천동,17,올림픽로,11710,11710,202601,2026,01,24
송파두산위브(24평형),24평형,18.1,20260130,130000.0,송파두산위브,18.1,59.9823,11,2019,오금동,135,성내천로,11710,11710,202601,2026,01,30
강변현대(34평형),34평형,25.2,20260113,116500.0,강변현대,25.2,83.19,5,1991,풍납동,299-1,한가람로,11710,11710,202601,2026,01,13
올림픽선수기자촌3단지(34평형),34평형,25.1,20260122,300000.0,올림픽선수기자촌3단지,25.1,83.06,6,1988,방이동,89,양재대로,11710,11710,202601,2026,01,22
올림픽선수기자촌3단지(39평형),39평형,30.3,20260128,340000.0,올림픽선수기자촌3단지,30.3,100.31,5,1988,방이동,89,양재대로,11710,11710,202601,2026,01,28
파크하비오(34평형),34평형,25.7,20260106,185000.0,파크하비오,25.7,84.9342,4,2016,문정동,618,송파대로,11710,11710,202601,2026,01,06
쌍용스윗닷홈2차(43평형),43평형,31.5,20260122,129500.0,쌍용스윗닷홈2차,31.5,104.14,8,2006,거여동,27-5,오금로,11710,11710,202601,2026,01,22
거여4단지(24평형),24평형,12.0,20260116,72000.0,거여4단지,12.0,39.6,2,1997,거여동,293,양산로4길,11710,11710,202601,2026,01,16
송파파인타운8단지(24평형),24평형,18.1,20260131,137250.0,송파파인타운8단지,18.1,59.97,9,2008,장지동,842,충민로4길,11710,11710,202601,2026,01,31
잠실엘스(43평형),43평형,36.3,20260116,460000.0,잠실엘스,36.3,119.93,13,2008,잠실동,19,올림픽로,11710,11710,202601,2026,01,16
위례24단지(꿈에그린)(24평형),24평형,15.7,20260129,155000.0,위례24단지(꿈에그린),15.7,51.78,3,2013,장지동,901,위례광장로,11710,11710,202601,2026,01,29
한양아파트(24평형),24평형,19.4,20260122,205000.0,한양아파트,19.4,64.26,3,1983,송파동,119,가락로,11710,11710,202601,2026,01,22
송파파인타운3단지(34평형),34평형,25.7,20260115,185000.0,송파파인타운3단지,25.7,84.94,10,2008,장지동,849,충민로,11710,11710,202601,2026,01,15
가락삼익맨숀(43평형),43평형,32.8,20260117,270000.0,가락삼익맨숀,32.8,108.338,12,1984,송파동,166,오금로32길,11710,11710,202601,2026,01,17
우성아파트(39평형),39평형,29.2,20260124,330000.0,우성아파트,29.2,96.65,9,1981,잠실동,101-1,올림픽로4길,11710,11710,202601,2026,01,24
거여1단지(24평형),24평형,12.0,20260131,89950.0,거여1단지,12.0,39.6,2,1997,거여동,290,양산로8길,11710,11710,202601,2026,01,31
트리지움(34평형),34평형,25.7,20260130,319000.0,트리지움,25.7,84.95,4,2007,잠실동,35,잠실로,11710,11710,202601,2026,01,30
예명(32평형),32평형,20.9,20260127,106000.0,예명,20.9,68.93,6,2001,석촌동,253-2,송파대로37길,11710,11710,202601,2026,01,27
송파더센트레(24평형),24평형,15.7,20260131,155000.0,송파더센트레,15.7,51.77,11,2013,장지동,879,위례광장로,11710,11710,202601,2026,01,31
잠실엘스(34평형),34평형,25.7,20260131,348000.0,잠실엘스,25.7,84.88,20,2008,잠실동,19,올림픽로,11710,11710,202601,2026,01,31
송파두산위브(24평형),24평형,18.1,20260130,129000.0,송파두산위브,18.1,59.9823,4,2019,오금동,135,성내천로,11710,11710,202601,2026,01,30
트리지움(43평형),43평형,34.7,20260131,368000.0,트리지움,34.7,114.7,20,2007,잠실동,35,잠실로,11710,11710,202601,2026,01,31
테라펠리체송파(24평형),24평형,13.3,20260131,80500.0,테라펠리체송파,13.3,44.0351,7,2021,가락동,166-6,동남로,11710,11710,202601,2026,01,31
현대1(34평형),34평형,25.4,20260109,181000.0,현대1,25.4,84.0,8,1995,풍납동,413-1,올림픽로,11710,11710,202601,2026,01,09
신성노바빌아파트(34평형),34평형,25.7,20260131,134500.0,신성노바빌아파트,25.7,84.96,6,2000,풍납동,510,한가람로,11710,11710,202601,2026,01,31
문정시영(24평형),24평형,10.7,20260128,76800.0,문정시영,10.7,35.46,5,1989,문정동,145,송이로31길,11710,11710,202601,2026,01,28
