아파트,건축년도,거래금액(만원),계약일,계약월,계약년,전용면적(㎡),층,지번,도로명,지역코드,법정동,평형그룹,거래유형,조회지역코드,조회계약년월,계약일자
주공아파트 5단지,1978,379700.0,13,09,2025,76.5,6,27,송파대로,11710,잠실동,34평형,매매,11710,202509,20250913
주공아파트 5단지,1978,377700.0,19,09,2025,76.5,15,27,송파대로,11710,잠실동,34평형,매매,11710,202509,20250919
주공아파트 5단지,1978,397770.0,25,10,2025,76.5,15,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251025
주공아파트 5단지,1978,405700.0,31,10,2025,76.5,7,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251031
주공아파트 5단지,1978,402700.0,23,10,2025,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251023
주공아파트 5단지,1978,396700.0,29,10,2025,76.5,7,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251029
주공아파트 5단지,1978,392700.0,13,10,2025,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251013
주공아파트 5단지,1978,387700.0,13,10,2025,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251013
주공아파트 5단지,1978,379700.0,02,10,2025,76.5,3,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251002
주공아파트 5단지,1978,377500.0,01,10,2025,76.5,14,27,송파대로,11710,잠실동,34평형,매매,11710,202510,20251001
주공아파트 5단지,1978,382700.0,26,11,2025,76.5,4,27,송파대로,11710,잠실동,34평형,매매,11710,202511,20251126
주공아파트 5단지,1978,372700.0,28,11,2025,76.5,2,27,송파대로,11710,잠실동,34평형,매매,11710,202511,20251128
주공아파트 5단지,1978,420700.0,11,11,2025,76.5,8,27,송파대로,11710,잠실동,34평형,매매,11710,202511,20251111
주공아파트 5단지,1978,399700.0,07,11,2025,76.5,14,27,송파대로,11710,잠실동,34평형,매매,11710,202511,20251107
주공아파트 5단지,1978,377700.0,08,11,2025,76.5,1,27,송파대로,11710,잠실동,34평형,매매,11710,202511,20251108
주공아파트 5단지,1978,417700.0,01,11,2025,76.5,7,27,송파대로,11710,잠실동,34평형,매매,11710,202511,20251101
주공아파트 5단지,1978,387700.0,08,12,2025,76.5,15,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251208
주공아파트 5단지,1978,407700.0,18,12,2025,76.5,9,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251218
주공아파트 5단지,1978,407500.0,16,12,2025,76.5,8,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251216
주공아파트 5단지,1978,397700.0,03,12,2025,76.5,13,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251203
주공아파트 5단지,1978,387700.0,19,12,2025,76.5,2,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251219
주공아파트 5단지,1978,344000.0,11,12,2025,76.5,10,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251211
주공아파트 5단지,1978,402700.0,11,12,2025,76.5,10,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251211
주공아파트 5단지,1978,349700.0,05,12,2025,76.5,8,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251205
주공아파트 5단지,1978,387700.0,05,12,2025,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,202512,20251205
주공아파트 5단지,1978,419700.0,26,01,2026,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,202601,20260126
주공아파트 5단지,1978,409700.0,24,01,2026,76.5,2,27,송파대로,11710,잠실동,34평형,매매,11710,202601,20260124
주공아파트 5단지,1978,402700.0,21,01,2026,76.5,1,27,송파대로,11710,잠실동,34평형,매매,11710,202601,20260121
주공아파트 5단지,1978,422700.0,24,01,2026,76.5,10,27,송파대로,11710,잠실동,34평형,매매,11710,202601,20260124
주공아파트 5단지,1978,407500.0,10,01,2026,76.5,15,27,송파대로,11710,잠실동,34평형,매매,11710,202601,20260110
주공아파트 5단지,1978,423500.0,07,02,2026,76.5,5,27,송파대로,11710,잠실동,34평형,매매,11710,202602,20260207
주공아파트 5단지,1978,417500.0,06,02,2026,76.5,7,27,송파대로,11710,잠실동,34평형,매매,11710,202602,20260206
주공아파트 5단지,1978,422500.0,06,02,2026,76.5,5,27,송파대로,11710,잠실동,34평형,매매,11710,202602,20260206
주공아파트 5단지,1978,412700.0,17,03,2026,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,202603,20260317
삼부,1975,65000.0,08,01,2014,92.13,10,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201401,20140108
삼부,1975,70000.0,06,01,2014,77.69,1,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201401,20140106
삼부,1975,76500.0,12,02,2014,77.69,8,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201402,20140212
삼부,1975,75250.0,26,02,2014,77.69,3,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201402,20140226
삼부,1975,69000.0,28,03,2014,92.13,14,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201403,20140328
삼부,1975,71000.0,11,03,2014,77.69,1,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201403,20140311
삼부,1975,68500.0,29,04,2014,92.13,11,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201404,20140429
삼부,1975,75000.0,30,05,2014,77.69,5,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201405,20140530
삼부,1975,68800.0,24,07,2014,92.13,3,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201407,20140724
삼부,1975,74800.0,07,07,2014,77.69,4,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201407,20140707
삼부,1975,69600.0,14,08,2014,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201408,20140814
삼부,1975,67800.0,11,08,2014,92.13,3,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201408,20140811
삼부,1975,70000.0,13,09,2014,92.13,1,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201409,20140913
삼부,1975,78000.0,23,09,2014,77.69,5,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201409,20140923
삼부,1975,79000.0,05,09,2014,77.69,4,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201409,20140905
삼부,1975,80000.0,10,12,2014,77.69,13,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201412,20141210
삼부,1975,68000.0,13,01,2015,92.13,14,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201501,20150113
삼부,1975,68900.0,28,01,2015,92.13,15,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201501,20150128
삼부,1975,68800.0,14,01,2015,92.13,15,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201501,20150114
삼부,1975,69000.0,16,02,2015,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201502,20150216
삼부,1975,71000.0,27,03,2015,92.13,6,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201503,20150327
삼부,1975,77000.0,07,03,2015,77.69,2,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201503,20150307
삼부,1975,70250.0,16,03,2015,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201503,20150316
삼부,1975,68500.0,28,04,2015,92.13,1,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201504,20150428
삼부,1975,82000.0,09,04,2015,77.69,9,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201504,20150409
삼부,1975,71700.0,13,04,2015,92.13,10,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201504,20150413
삼부,1975,70950.0,11,04,2015,92.13,11,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201504,20150411
삼부,1975,78000.0,20,07,2015,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201507,20150720
삼부,1975,78000.0,15,07,2015,92.13,7,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201507,20150715
삼부,1975,77000.0,18,07,2015,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201507,20150718
삼부,1975,75000.0,06,07,2015,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201507,20150706
삼부,1975,88000.0,10,08,2015,77.69,13,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201508,20150810
삼부,1975,87000.0,18,08,2015,77.69,14,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201508,20150818
삼부,1975,87600.0,31,10,2015,77.69,3,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201510,20151031
삼부,1975,82000.0,19,10,2015,92.13,7,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201510,20151019
삼부,1975,79700.0,27,10,2015,92.13,6,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201510,20151027
삼부,1975,77500.0,30,11,2015,92.13,1,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201511,20151130
삼부,1975,80000.0,16,11,2015,92.13,10,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201511,20151116
삼부,1975,77000.0,15,12,2015,92.13,12,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201512,20151215
삼부,1975,75400.0,26,03,2016,92.13,4,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201603,20160326
삼부,1975,73500.0,22,03,2016,92.13,12,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201603,20160322
삼부,1975,88000.0,22,04,2016,77.69,8,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201604,20160422
삼부,1975,79800.0,16,04,2016,92.13,14,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201604,20160416
삼부,1975,79500.0,20,04,2016,92.13,6,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201604,20160420
삼부,1975,77000.0,19,04,2016,92.13,4,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201604,20160419
삼부,1975,75200.0,14,04,2016,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201604,20160414
삼부,1975,89500.0,21,04,2016,77.69,7,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201604,20160421
삼부,1975,83900.0,13,06,2016,92.13,9,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201606,20160613
삼부,1975,94500.0,18,07,2016,77.69,6,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201607,20160718
삼부,1975,83500.0,16,07,2016,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201607,20160716
삼부,1975,86000.0,20,08,2016,92.13,8,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201608,20160820
삼부,1975,86800.0,09,08,2016,92.13,14,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201608,20160809
삼부,1975,90000.0,19,09,2016,92.13,15,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201609,20160919
삼부,1975,89000.0,05,09,2016,92.13,15,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201609,20160905
삼부,1975,100400.0,12,09,2016,77.69,3,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201609,20160912
삼부,1975,96800.0,19,10,2016,92.13,9,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201610,20161019
삼부,1975,97000.0,08,10,2016,92.13,12,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201610,20161008
삼부,1975,91000.0,02,12,2016,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201612,20161202
삼부,1975,95500.0,03,02,2017,77.69,9,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201702,20170203
삼부,1975,101000.0,25,03,2017,77.69,3,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201703,20170325
삼부,1975,89900.0,28,03,2017,92.13,7,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201703,20170328
삼부,1975,93500.0,30,03,2017,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201703,20170330
삼부,1975,100000.0,20,03,2017,77.69,9,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201703,20170320
삼부,1975,89500.0,18,03,2017,92.13,7,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201703,20170318
삼부,1975,91500.0,09,03,2017,92.13,11,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201703,20170309
삼부,1975,93000.0,20,03,2017,92.13,8,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201703,20170320
삼부,1975,92000.0,04,03,2017,77.69,1,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201703,20170304
삼부,1975,91000.0,10,03,2017,92.13,9,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201703,20170310
삼부,1975,93000.0,22,04,2017,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201704,20170422
삼부,1975,93500.0,21,04,2017,92.13,9,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201704,20170421
삼부,1975,105000.0,07,04,2017,77.69,7,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201704,20170407
삼부,1975,94000.0,02,05,2017,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201705,20170502
삼부,1975,90000.0,20,05,2017,92.13,1,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201705,20170520
삼부,1975,98000.0,19,05,2017,77.69,1,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201705,20170519
삼부,1975,94000.0,15,05,2017,92.13,11,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201705,20170515
삼부,1975,107000.0,02,06,2017,77.69,4,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201706,20170602
삼부,1975,104000.0,22,07,2017,92.13,7,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201707,20170722
삼부,1975,106000.0,14,07,2017,92.13,10,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201707,20170714
삼부,1975,102000.0,21,07,2017,92.13,1,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201707,20170721
삼부,1975,91000.0,31,08,2017,92.13,9,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201708,20170831
삼부,1975,113000.0,17,11,2017,77.69,6,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201711,20171117
삼부,1975,105000.0,23,11,2017,92.13,9,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201711,20171123
삼부,1975,100000.0,21,11,2017,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201711,20171121
삼부,1975,122000.0,22,01,2018,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201801,20180122
삼부,1975,120000.0,12,01,2018,92.13,5,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201801,20180112
삼부,1975,111500.0,05,01,2018,92.13,8,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201801,20180105
삼부,1975,118000.0,05,01,2018,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201801,20180105
삼부,1975,124500.0,09,02,2018,92.13,3,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201802,20180209
삼부,1975,122000.0,01,02,2018,92.13,12,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201802,20180201
삼부,1975,127000.0,29,03,2018,92.13,12,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201803,20180329
삼부,1975,132500.0,10,03,2018,92.13,3,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201803,20180310
삼부,1975,124000.0,25,04,2018,92.13,8,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201804,20180425
삼부,1975,120000.0,17,05,2018,77.69,5,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201805,20180517
삼부,1975,134700.0,25,06,2018,77.69,8,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201806,20180625
삼부,1975,123500.0,28,06,2018,92.13,3,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201806,20180628
삼부,1975,135000.0,14,06,2018,77.69,9,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201806,20180614
삼부,1975,128000.0,14,07,2018,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201807,20180714
삼부,1975,147000.0,05,09,2018,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201809,20180905
삼부,1975,160000.0,10,10,2018,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201810,20181010
삼부,1975,131000.0,25,02,2019,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201902,20190225
삼부,1975,148000.0,25,04,2019,77.69,12,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201904,20190425
삼부,1975,138500.0,17,04,2019,92.13,10,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201904,20190417
삼부,1975,136800.0,08,04,2019,92.13,13,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201904,20190408
삼부,1975,153000.0,28,06,2019,92.13,2,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201906,20190628
삼부,1975,154500.0,24,06,2019,92.13,3,30-2,국제금융로7길,11560,여의도동,34평형,매매,11560,201906,20190624
삼부,1975,163000.0,24,06,2019,77.69,6,30-2,국제금융로7길,11560,여의도동,24평형,매매,11560,201906,20190624
