아파트,건축년도,계약기간,계약구분,계약일,계약월,계약년,보증금(만원),전용면적(㎡),층,지번,월세(만원),종전계약보증금,종전계약월세,지역코드,법정동,갱신요구권사용,평형그룹,거래유형,환산보증금(만원),거래금액(만원),조회지역코드,조회계약년월,계약일자
개포우성2,1984,,,13,11,2020,170000.0,127.78,14,500,35.0,,,11680,대치동,,34평형,전월세,178750.0,178750.0,11680,202011,20201113
삼부아그레빌,2003,,,19,11,2020,68000.0,84.755,13,98-11,0.0,,,11680,삼성동,,34평형,전월세,68000.0,68000.0,11680,202011,20201119
신현대12차,1982,,,24,11,2020,60900.0,108.31,8,434,0.0,,,11680,압구정동,,34평형,전월세,60900.0,60900.0,11680,202011,20201124
개포우성2,1984,,,02,11,2020,80000.0,127.78,15,500,0.0,,,11680,대치동,,34평형,전월세,80000.0,80000.0,11680,202011,20201102
개포우성2,1984,,,06,11,2020,80000.0,127.78,3,500,165.0,,,11680,대치동,,34평형,전월세,121250.0,121250.0,11680,202011,20201106
개포우성2,1984,,,20,11,2020,80000.0,84.69,7,500,200.0,,,11680,대치동,,24평형,전월세,130000.0,130000.0,11680,202011,20201120
신현대9차,1982,,,30,11,2020,95000.0,108.88,3,426,0.0,,,11680,압구정동,,34평형,전월세,95000.0,95000.0,11680,202011,20201130
신현대9차,1982,,,19,11,2020,100000.0,108.88,3,426,0.0,,,11680,압구정동,,34평형,전월세,100000.0,100000.0,11680,202011,20201119
삼부아파트(101동),1998,,,14,11,2020,52900.0,59.85,11,99-13,0.0,,,11680,삼성동,,24평형,전월세,52900.0,52900.0,11680,202011,20201114
신현대12차,1982,,,09,11,2020,80000.0,107.16,10,434,0.0,,,11680,압구정동,,34평형,전월세,80000.0,80000.0,11680,202011,20201109
개포우성2,1984,,,11,11,2020,124950.0,127.78,11,500,0.0,,,11680,대치동,,34평형,전월세,124950.0,124950.0,11680,202011,20201111
개포우성1,1983,,,09,12,2020,73500.0,84.81,12,503,0.0,,,11680,대치동,,24평형,전월세,73500.0,73500.0,11680,202012,20201209
신현대9차,1982,21.05~23.05,,29,12,2020,100000.0,108.88,2,426,0.0,,,11680,압구정동,,34평형,전월세,100000.0,100000.0,11680,202012,20201229
신현대12차,1982,,,28,12,2020,10000.0,108.31,13,434,340.0,,,11680,압구정동,,34평형,전월세,95000.0,95000.0,11680,202012,20201228
개포우성2,1984,,,31,12,2020,180000.0,127.78,3,500,0.0,,,11680,대치동,,34평형,전월세,180000.0,180000.0,11680,202012,20201231
신현대9차,1982,,,24,12,2020,5250.0,108.88,10,426,210.0,,,11680,압구정동,,34평형,전월세,57750.0,57750.0,11680,202012,20201224
개포우성1,1983,,,16,12,2020,160000.0,127.61,1,503,0.0,,,11680,대치동,,34평형,전월세,160000.0,160000.0,11680,202012,20201216
신현대9차,1982,,,01,12,2020,103000.0,108.88,3,426,0.0,,,11680,압구정동,,34평형,전월세,103000.0,103000.0,11680,202012,20201201
삼부아그레빌,2003,,,01,12,2020,90000.0,84.755,4,98-11,0.0,,,11680,삼성동,,34평형,전월세,90000.0,90000.0,11680,202012,20201201
개포우성1,1983,,,23,12,2020,120000.0,127.61,15,503,0.0,,,11680,대치동,,34평형,전월세,120000.0,120000.0,11680,202012,20201223
개포우성1,1983,,,31,12,2020,175000.0,127.61,15,503,0.0,,,11680,대치동,,34평형,전월세,175000.0,175000.0,11680,202012,20201231
신현대12차,1982,,,12,12,2020,60000.0,108.31,6,434,120.0,,,11680,압구정동,,34평형,전월세,90000.0,90000.0,11680,202012,20201212
개포우성1,1983,,,19,12,2020,125000.0,127.61,4,503,140.0,,,11680,대치동,,34평형,전월세,160000.0,160000.0,11680,202012,20201219
개포우성1,1983,,,21,12,2020,90000.0,127.61,15,503,63.0,,,11680,대치동,,34평형,전월세,105750.0,105750.0,11680,202012,20201221
개포우성1,1983,,,26,12,2020,67463.0,84.81,15,503,105.0,,,11680,대치동,,24평형,전월세,93713.0,93713.0,11680,202012,20201226
신현대9차,1982,,,24,12,2020,100000.0,108.88,4,426,0.0,,,11680,압구정동,,34평형,전월세,100000.0,100000.0,11680,202012,20201224
개포우성1,1983,,,18,12,2020,110000.0,127.61,12,503,190.0,,,11680,대치동,,34평형,전월세,157500.0,157500.0,11680,202012,20201218
삼부아그레빌,2003,,,16,12,2020,70000.0,84.755,1,98-11,0.0,,,11680,삼성동,,34평형,전월세,70000.0,70000.0,11680,202012,20201216
개포우성1,1983,,,11,12,2020,87150.0,84.81,11,503,0.0,,,11680,대치동,,24평형,전월세,87150.0,87150.0,11680,202012,20201211
개포우성1,1983,,,14,12,2020,96600.0,84.81,12,503,0.0,,,11680,대치동,,24평형,전월세,96600.0,96600.0,11680,202012,20201214
개포우성2,1984,,,10,12,2020,155000.0,127.78,8,500,50.0,,,11680,대치동,,34평형,전월세,167500.0,167500.0,11680,202012,20201210
개포우성2,1984,,,10,12,2020,89250.0,84.69,7,500,0.0,,,11680,대치동,,24평형,전월세,89250.0,89250.0,11680,202012,20201210
개포우성1,1983,,,04,12,2020,140000.0,127.61,12,503,120.0,,,11680,대치동,,34평형,전월세,170000.0,170000.0,11680,202012,20201204
개포우성1,1983,,,30,01,2021,70000.0,84.81,14,503,70.0,,,11680,대치동,,24평형,전월세,87500.0,87500.0,11680,202101,20210130
신현대9차,1982,,,15,01,2021,30000.0,108.88,7,426,160.0,,,11680,압구정동,,34평형,전월세,70000.0,70000.0,11680,202101,20210115
신현대12차,1982,,,18,01,2021,65000.0,108.31,12,434,40.0,,,11680,압구정동,,34평형,전월세,75000.0,75000.0,11680,202101,20210118
개포우성1,1983,,,23,01,2021,40000.0,127.61,7,503,125.0,,,11680,대치동,,34평형,전월세,71250.0,71250.0,11680,202101,20210123
신현대9차,1982,,,21,01,2021,80000.0,108.88,9,426,0.0,,,11680,압구정동,,34평형,전월세,80000.0,80000.0,11680,202101,20210121
개포우성2,1984,,,12,01,2021,136500.0,127.78,7,500,0.0,,,11680,대치동,,34평형,전월세,136500.0,136500.0,11680,202101,20210112
개포우성1,1983,,,06,01,2021,70000.0,84.81,4,503,70.0,,,11680,대치동,,24평형,전월세,87500.0,87500.0,11680,202101,20210106
삼부아파트102동,1998,,,06,01,2021,47250.0,59.61,8,99,0.0,,,11680,삼성동,,24평형,전월세,47250.0,47250.0,11680,202101,20210106
삼부아파트(101동),1998,,,25,02,2021,87000.0,83.39,3,99-13,0.0,,,11680,삼성동,,34평형,전월세,87000.0,87000.0,11680,202102,20210225
개포우성1,1983,,,20,02,2021,73500.0,84.81,13,503,0.0,,,11680,대치동,,24평형,전월세,73500.0,73500.0,11680,202102,20210220
개포우성1,1983,,,04,02,2021,125000.0,127.61,2,503,0.0,,,11680,대치동,,34평형,전월세,125000.0,125000.0,11680,202102,20210204
개포우성2,1984,,,27,02,2021,120750.0,127.78,13,500,0.0,,,11680,대치동,,34평형,전월세,120750.0,120750.0,11680,202102,20210227
개포우성2,1984,,,27,02,2021,90000.0,127.78,1,500,93.0,,,11680,대치동,,34평형,전월세,113250.0,113250.0,11680,202102,20210227
신현대9차,1982,,,26,02,2021,110000.0,108.88,9,426,0.0,,,11680,압구정동,,34평형,전월세,110000.0,110000.0,11680,202102,20210226
개포우성1,1983,,,26,02,2021,135000.0,127.61,9,503,0.0,,,11680,대치동,,34평형,전월세,135000.0,135000.0,11680,202102,20210226
개포우성1,1983,,,05,02,2021,140000.0,84.81,7,503,0.0,,,11680,대치동,,24평형,전월세,140000.0,140000.0,11680,202102,20210205
신현대12차,1982,,,18,02,2021,60000.0,107.16,5,434,0.0,,,11680,압구정동,,34평형,전월세,60000.0,60000.0,11680,202102,20210218
신현대12차,1982,,,06,02,2021,55000.0,107.16,4,434,50.0,,,11680,압구정동,,34평형,전월세,67500.0,67500.0,11680,202102,20210206
신현대9차,1982,,,05,02,2021,64000.0,108.88,7,426,0.0,,,11680,압구정동,,34평형,전월세,64000.0,64000.0,11680,202102,20210205
신현대9차,1982,,,08,02,2021,73500.0,108.88,6,426,0.0,,,11680,압구정동,,34평형,전월세,73500.0,73500.0,11680,202102,20210208
신현대12차,1982,,,02,02,2021,95000.0,107.16,7,434,0.0,,,11680,압구정동,,34평형,전월세,95000.0,95000.0,11680,202102,20210202
개포우성1,1983,21.08~23.08,,20,03,2021,97000.0,84.81,2,503,0.0,,,11680,대치동,,24평형,전월세,97000.0,97000.0,11680,202103,20210320
개포우성2,1984,21.07~23.07,,21,03,2021,190000.0,127.78,10,500,65.0,,,11680,대치동,,34평형,전월세,206250.0,206250.0,11680,202103,20210321
신현대9차,1982,21.05~23.05,,22,03,2021,10000.0,108.88,12,426,300.0,,,11680,압구정동,,34평형,전월세,85000.0,85000.0,11680,202103,20210322
신현대12차,1982,,,11,03,2021,10000.0,107.16,7,434,350.0,,,11680,압구정동,,34평형,전월세,97500.0,97500.0,11680,202103,20210311
개포우성2,1984,,,05,03,2021,70000.0,127.78,5,500,300.0,,,11680,대치동,,34평형,전월세,145000.0,145000.0,11680,202103,20210305
개포우성2,1984,,,01,03,2021,68250.0,84.69,4,500,21.0,,,11680,대치동,,24평형,전월세,73500.0,73500.0,11680,202103,20210301
삼부아그레빌,2003,,,03,03,2021,100000.0,84.755,3,98-11,0.0,,,11680,삼성동,,34평형,전월세,100000.0,100000.0,11680,202103,20210303
개포우성1,1983,,,13,03,2021,73500.0,84.81,13,503,53.0,,,11680,대치동,,24평형,전월세,86750.0,86750.0,11680,202103,20210313
신현대9차,1982,,,24,03,2021,64000.0,108.88,7,426,0.0,,,11680,압구정동,,34평형,전월세,64000.0,64000.0,11680,202103,20210324
개포우성1,1983,,,24,03,2021,42000.0,84.81,2,503,120.0,,,11680,대치동,,24평형,전월세,72000.0,72000.0,11680,202103,20210324
개포우성2,1984,,,19,03,2021,115500.0,127.78,12,500,0.0,,,11680,대치동,,34평형,전월세,115500.0,115500.0,11680,202103,20210319
삼부아그레빌,2003,,,17,03,2021,60000.0,84.755,3,98-11,76.0,,,11680,삼성동,,34평형,전월세,79000.0,79000.0,11680,202103,20210317
개포우성1,1983,,,24,04,2021,80000.0,84.81,3,503,170.0,,,11680,대치동,,24평형,전월세,122500.0,122500.0,11680,202104,20210424
신현대9차,1982,,,10,04,2021,10000.0,108.88,1,426,220.0,,,11680,압구정동,,34평형,전월세,65000.0,65000.0,11680,202104,20210410
개포우성1,1983,21.08~23.08,,12,04,2021,76000.0,84.81,1,503,120.0,,,11680,대치동,,24평형,전월세,106000.0,106000.0,11680,202104,20210412
신현대9차,1982,21.06~23.06,,17,04,2021,40000.0,108.88,9,426,210.0,,,11680,압구정동,,34평형,전월세,92500.0,92500.0,11680,202104,20210417
개포우성1,1983,,,15,04,2021,79800.0,84.81,11,503,0.0,,,11680,대치동,,24평형,전월세,79800.0,79800.0,11680,202104,20210415
삼부아파트102동,1998,,,09,04,2021,60000.0,59.61,2,99,0.0,,,11680,삼성동,,24평형,전월세,60000.0,60000.0,11680,202104,20210409
개포우성1,1983,,,01,04,2021,160000.0,127.61,12,503,0.0,,,11680,대치동,,34평형,전월세,160000.0,160000.0,11680,202104,20210401
개포우성1,1983,,,01,04,2021,107000.0,84.81,4,503,35.0,,,11680,대치동,,24평형,전월세,115750.0,115750.0,11680,202104,20210401
신현대9차,1982,21.07~23.08,,21,05,2021,35000.0,108.88,10,426,260.0,,,11680,압구정동,,34평형,전월세,100000.0,100000.0,11680,202105,20210521
개포우성1,1983,21.07~23.07,,06,05,2021,190000.0,127.61,8,503,0.0,,,11680,대치동,,34평형,전월세,190000.0,190000.0,11680,202105,20210506
개포우성1,1983,21.07~23.07,,06,05,2021,95000.0,84.81,8,503,140.0,,,11680,대치동,,24평형,전월세,130000.0,130000.0,11680,202105,20210506
개포우성2,1984,21.08~23.08,,22,05,2021,220000.0,127.78,2,500,0.0,,,11680,대치동,,34평형,전월세,220000.0,220000.0,11680,202105,20210522
개포우성2,1984,21.07~23.07,,21,05,2021,126000.0,127.78,2,500,0.0,,,11680,대치동,,34평형,전월세,126000.0,126000.0,11680,202105,20210521
신현대11차,1983,21.07~23.07,,18,05,2021,110000.0,108.36,9,433,0.0,,,11680,압구정동,,34평형,전월세,110000.0,110000.0,11680,202105,20210518
개포우성1,1983,21.09~23.09,,17,05,2021,150000.0,127.61,1,503,0.0,,,11680,대치동,,34평형,전월세,150000.0,150000.0,11680,202105,20210517
개포우성1,1983,21.07~23.06,,10,05,2021,150000.0,127.61,13,503,250.0,,,11680,대치동,,34평형,전월세,212500.0,212500.0,11680,202105,20210510
개포우성2,1984,21.06~22.07,,31,05,2021,30000.0,84.69,15,500,300.0,,,11680,대치동,,24평형,전월세,105000.0,105000.0,11680,202105,20210531
개포우성1,1983,21.06~23.06,,12,05,2021,115000.0,84.81,3,503,0.0,,,11680,대치동,,24평형,전월세,115000.0,115000.0,11680,202105,20210512
신현대9차,1982,21.06~23.06,,25,05,2021,10000.0,108.88,9,426,390.0,,,11680,압구정동,,34평형,전월세,107500.0,107500.0,11680,202105,20210525
삼부아파트(101동),1998,21.07~23.07,,25,05,2021,44000.0,59.85,11,99-13,0.0,,,11680,삼성동,,24평형,전월세,44000.0,44000.0,11680,202105,20210525
개포우성2,1984,21.08~23.08,,06,05,2021,120750.0,127.78,6,500,0.0,,,11680,대치동,,34평형,전월세,120750.0,120750.0,11680,202105,20210506
개포우성2,1984,21.06~23.06,,02,05,2021,20000.0,84.69,12,500,330.0,,,11680,대치동,,24평형,전월세,102500.0,102500.0,11680,202105,20210502
개포우성1,1983,,,28,05,2021,50000.0,84.81,13,503,135.0,,,11680,대치동,,24평형,전월세,83750.0,83750.0,11680,202105,20210528
개포우성2,1984,,,22,05,2021,60000.0,84.69,8,500,150.0,,,11680,대치동,,24평형,전월세,97500.0,97500.0,11680,202105,20210522
신현대12차,1982,,,20,05,2021,140000.0,108.32,6,434,0.0,,,11680,압구정동,,34평형,전월세,140000.0,140000.0,11680,202105,20210520
신현대9차,1982,,,18,05,2021,40000.0,108.88,6,426,200.0,,,11680,압구정동,,34평형,전월세,90000.0,90000.0,11680,202105,20210518
신현대12차,1982,,,01,05,2021,68200.0,107.16,6,434,0.0,,,11680,압구정동,,34평형,전월세,68200.0,68200.0,11680,202105,20210501
신현대9차,1982,,,02,06,2021,10000.0,108.88,10,426,300.0,,,11680,압구정동,,34평형,전월세,85000.0,85000.0,11680,202106,20210602
개포우성1,1983,21.07~23.07,신규,09,06,2021,100000.0,84.81,10,503,120.0,,,11680,대치동,,24평형,전월세,130000.0,130000.0,11680,202106,20210609
신현대9차,1982,21.08~23.08,신규,22,06,2021,30000.0,108.88,7,426,270.0,,,11680,압구정동,,34평형,전월세,97500.0,97500.0,11680,202106,20210622
개포우성2,1984,21.08~23.08,신규,11,06,2021,90000.0,127.78,8,500,400.0,,,11680,대치동,,34평형,전월세,190000.0,190000.0,11680,202106,20210611
개포우성2,1984,21.06~23.04,,03,06,2021,160000.0,127.78,13,500,0.0,,,11680,대치동,,34평형,전월세,160000.0,160000.0,11680,202106,20210603
개포우성2,1984,21.10~23.10,,24,07,2021,140000.0,84.69,7,500,0.0,,,11680,대치동,,24평형,전월세,140000.0,140000.0,11680,202107,20210724
개포우성1,1983,21.10~23.10,,07,07,2021,100000.0,127.61,15,503,230.0,,,11680,대치동,,34평형,전월세,157500.0,157500.0,11680,202107,20210707
삼부아그레빌,2003,21.08~22.10,,03,07,2021,5000.0,84.755,8,98-11,220.0,,,11680,삼성동,,34평형,전월세,60000.0,60000.0,11680,202107,20210703
신현대12차,1982,21.08~23.08,,08,07,2021,97000.0,107.16,5,434,0.0,,,11680,압구정동,,34평형,전월세,97000.0,97000.0,11680,202107,20210708
신현대9차,1982,21.08~23.08,신규,07,07,2021,87000.0,108.88,6,426,0.0,,,11680,압구정동,,34평형,전월세,87000.0,87000.0,11680,202107,20210707
개포우성1,1983,21.10~23.10,신규,26,07,2021,80000.0,84.81,3,503,150.0,,,11680,대치동,,24평형,전월세,117500.0,117500.0,11680,202107,20210726
개포우성2,1984,21.09~23.09,신규,24,07,2021,125000.0,84.69,13,500,0.0,,,11680,대치동,,24평형,전월세,125000.0,125000.0,11680,202107,20210724
신현대12차,1982,21.08~22.08,,12,07,2021,63000.0,107.16,3,434,0.0,,,11680,압구정동,,34평형,전월세,63000.0,63000.0,11680,202107,20210712
신현대11차,1983,21.08~23.08,신규,17,07,2021,100000.0,108.36,10,433,0.0,,,11680,압구정동,,34평형,전월세,100000.0,100000.0,11680,202107,20210717
개포우성2,1984,21.08~23.08,신규,03,07,2021,110000.0,84.69,9,500,120.0,,,11680,대치동,,24평형,전월세,140000.0,140000.0,11680,202107,20210703
개포우성1,1983,21.09~23.09,,15,07,2021,139000.0,84.81,14,503,0.0,,,11680,대치동,,24평형,전월세,139000.0,139000.0,11680,202107,20210715
개포우성1,1983,,,31,08,2021,96600.0,84.81,13,503,0.0,,,11680,대치동,,24평형,전월세,96600.0,96600.0,11680,202108,20210831
신현대12차,1982,21.10~23.10,,28,08,2021,120000.0,107.16,13,434,0.0,,,11680,압구정동,,34평형,전월세,120000.0,120000.0,11680,202108,20210828
삼부아파트(101동),1998,21.09~23.09,신규,06,08,2021,63000.0,83.39,4,99-13,0.0,,,11680,삼성동,,34평형,전월세,63000.0,63000.0,11680,202108,20210806
개포우성1,1983,21.11~23.11,신규,25,08,2021,30000.0,84.81,15,503,300.0,,,11680,대치동,,24평형,전월세,105000.0,105000.0,11680,202108,20210825
개포우성1,1983,21.10~23.10,신규,19,08,2021,142000.0,84.81,14,503,0.0,,,11680,대치동,,24평형,전월세,142000.0,142000.0,11680,202108,20210819
삼부아그레빌,2003,21.11~23.11,신규,19,08,2021,100000.0,84.755,5,98-11,0.0,,,11680,삼성동,,34평형,전월세,100000.0,100000.0,11680,202108,20210819
신현대9차,1982,21.09~23.09,신규,12,08,2021,30000.0,108.88,7,426,230.0,,,11680,압구정동,,34평형,전월세,87500.0,87500.0,11680,202108,20210812
신현대12차,1982,21.10~23.10,,29,08,2021,120000.0,107.16,13,434,0.0,,,11680,압구정동,,34평형,전월세,120000.0,120000.0,11680,202108,20210829
개포우성1,1983,21.09~23.09,신규,11,08,2021,195000.0,127.61,13,503,0.0,,,11680,대치동,,34평형,전월세,195000.0,195000.0,11680,202108,20210811
신현대12차,1982,21.08~23.08,,10,08,2021,63000.0,107.16,6,434,0.0,,,11680,압구정동,,34평형,전월세,63000.0,63000.0,11680,202108,20210810
개포우성1,1983,21.09~23.09,신규,04,08,2021,85050.0,84.81,1,503,0.0,,,11680,대치동,,24평형,전월세,85050.0,85050.0,11680,202108,20210804
개포우성2,1984,22.01~24.01,신규,17,09,2021,90000.0,127.78,11,500,300.0,,,11680,대치동,,34평형,전월세,165000.0,165000.0,11680,202109,20210917
신현대12차,1982,21.11~23.11,신규,17,09,2021,20000.0,107.16,6,434,350.0,,,11680,압구정동,,34평형,전월세,107500.0,107500.0,11680,202109,20210917
신현대12차,1982,,,17,09,2021,60000.0,107.16,11,434,0.0,,,11680,압구정동,,34평형,전월세,60000.0,60000.0,11680,202109,20210917
개포우성2,1984,21.10~23.10,신규,19,09,2021,185000.0,127.78,1,500,0.0,,,11680,대치동,,34평형,전월세,185000.0,185000.0,11680,202109,20210919
개포우성1,1983,21.10~23.10,,28,09,2021,50000.0,84.81,2,503,111.0,,,11680,대치동,,24평형,전월세,77750.0,77750.0,11680,202109,20210928
신현대12차,1982,21.10~23.10,,25,09,2021,63000.0,107.16,3,434,0.0,,,11680,압구정동,,34평형,전월세,63000.0,63000.0,11680,202109,20210925
개포우성2,1984,21.10~23.10,신규,02,09,2021,134000.0,84.69,4,500,0.0,,,11680,대치동,,24평형,전월세,134000.0,134000.0,11680,202109,20210902
삼부아파트(101동),1998,21.09~23.09,,13,09,2021,60000.0,83.39,2,99-13,0.0,,,11680,삼성동,,34평형,전월세,60000.0,60000.0,11680,202109,20210913
개포우성1,1983,21.12~23.12,신규,10,09,2021,125000.0,84.81,3,503,0.0,,,11680,대치동,,24평형,전월세,125000.0,125000.0,11680,202109,20210910
개포우성2,1984,22.01~24.01,신규,21,10,2021,140000.0,84.69,8,500,0.0,,,11680,대치동,,24평형,전월세,140000.0,140000.0,11680,202110,20211021
개포우성2,1984,22.01~24.10,,23,10,2021,111000.0,127.78,1,500,50.0,,,11680,대치동,,34평형,전월세,123500.0,123500.0,11680,202110,20211023
개포우성1,1983,21.12~23.12,신규,25,10,2021,50000.0,84.81,2,503,260.0,,,11680,대치동,,24평형,전월세,115000.0,115000.0,11680,202110,20211025
신현대9차,1982,,,25,10,2021,10000.0,108.88,2,426,380.0,,,11680,압구정동,,34평형,전월세,105000.0,105000.0,11680,202110,20211025
개포우성2,1984,21.12~23.12,신규,26,10,2021,80000.0,127.78,3,500,390.0,,,11680,대치동,,34평형,전월세,177500.0,177500.0,11680,202110,20211026
신현대9차,1982,,,27,10,2021,99000.0,108.88,7,426,0.0,,,11680,압구정동,,34평형,전월세,99000.0,99000.0,11680,202110,20211027
개포우성2,1984,21.12~23.12,신규,09,10,2021,130000.0,84.69,5,500,70.0,,,11680,대치동,,24평형,전월세,147500.0,147500.0,11680,202110,20211009
